date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_tot_cash_pfd_dvd,is_depr_exp,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_st_deferred_revenue,bs_cur_liab,bs_lt_borrow,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_sh_out,bs_short_term_debt_detailed,bs_loans_receivable,bs_invtry_raw_materials,bs_accum_depr,bs_other_current_liabs_detailed,bs_pfd_eqty_and_hybrid_cptl,cf_non_cash_items_detailed,cf_other_non_cash_adj_less_detailed,cf_cash_from_oper,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_decr_invest,cf_incr_invest,cf_cap_expenditures,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_net_inc,cf_depr_amort,cf_stock_based_compensation,cf_def_inc_tax,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_inc_dec_in_ot_op_ast_liab_detail,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_net_chg_in_lt_invest_detailed,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,NCWC,ROIC,is_operating_expenses_r_and_d,is_int_expense,bs_long_term_borrowings_detailed,bs_other_noncurrent_liabs_detailed,cf_asset_impairment_charge,bs_invtry_finished_goods,cf_incr_cap_stock,bs_invtry_in_progress,div_per_shr,bs_notes_receivable,bs_deferred_tax_liabs_st,cf_cash_for_divestitures,cf_dvd_paid,is_discontinued_operations,bs_invtry_adj,cf_net_cash_discontinued_ops_inv,is_other_oper_income,bs_pension_liabilities
2015-09-30,NTR,quarterly,Q3,2015.0,USD,1529000000.0,1529000000.0,1024000000.0,1024000000.0,505000000.0,147000000.0,52000000.0,95000000.0,358000000.0,-14000000.0,49000000.0,4000000.0,-63000000.0,372000000.0,90000000.0,282000000.0,,,282000000.0,,282000000.0,282000000.0,333940000.0,0.8444630771994969,0.8444630771994969,334981600.0,0.8418372830030068,0.8418372830030068,530000000.0,39.15336165226307,358000000.0,358000000.0,33.02812295618051,23.41399607586658,18.443427076520603,,172000000.0,73000000.0,73000000.0,400000.0,822000000.0,822000000.0,202000000.0,725000000.0,107700000.0,72000000.0,1692000000.0,12674000000.0,17950000000.0,2391000000.0,2391000000.0,13382000000.0,195000000.0,97000000.0,195000000.0,13187000000.0,15773000000.0,17465000000.0,1000000000.0,457000000.0,5000000.0,1000000000.0,414000000.0,,81000000.0,81000000.0,1495000000.0,3709000000.0,,3672000000.0,2358000000.0,7381000000.0,8876000000.0,1952000000.0,1720000000.0,232000000.0,,6535000000.0,102000000.0,8589000000.0,,8589000000.0,17465000000.0,,4050000000.0,47.15333566189312,48.60451650260568,1.131772575250836,105.40850859250465,333979557.0,414000000.0,,328000000.0,5276000000.0,81000000.0,,51000000.0,-27000000.0,358000000.0,2000000.0,-333000000.0,414000000.0,-401000000.0,,-376000000.0,25000000.0,62145161.29032258,-424000000.0,0.0748637479786788,,1.2695035460992907,1100000.0,1100000.0,-333000000.0,-280000000.0,-53000000.0,5200000.0,-1000000.0,-333000000.0,12000000.0,-669000000.0,282000000.0,172000000.0,1000000.0,77000000.0,-147000000.0,1000000.0,-18000000.0,-19000000.0,-111000000.0,21300000.0,-502000000.0,494000000.0,-502000000.0,,,,-1000000.0,4.578666826375995,1.5871114571479907,1.0720488710546805,1.0720488710546805,0.2186021440977421,24.72000958255974,25.136252021321194,,4123000000.0,4050000000.0,12378000000.0,33.30909678461787,1.0180246913580246,0.5932327523070162,1.5151515151515151,2.0516717325227964,1.6903807283581955,1.2325352995868235,,4050000000.0,12.127927172545968,6827000000.0,2673000000.0,1974000000.0,2395909946.236559,3285909946.236559,-1277000000.0,0.0232173065937371,,49000000.0,3709000000.0,790000000.0,38000000.0,278000000.0,12000000.0,119000000.0,0.9372941246930586,,,,-313000000.0,,,,-4081800000.0,524000000.0
2015-09-30,SNDK,quarterly,Q3,2015.0,USD,1452285000.0,1452285000.0,849455000.0,849455000.0,602830000.0,364547000.0,139656000.0,13256000.0,238283000.0,24067000.0,21433000.0,8167000.0,2634000.0,214216000.0,81205000.0,133011000.0,51000.0,51000.0,133011000.0,-51000.0,133011000.0,133011000.0,203118000.0,0.6548459516143326,0.6548459516143326,205787000.0,0.6463527822457201,0.6463527822457201,395120000.0,25.579106114043203,238283000.0,238283000.0,41.5090701893912,16.40745445969627,9.15873950360983,,156837000.0,1698694000.0,698073000.0,1000621000.0,906303000.0,740637000.0,165666000.0,785286000.0,1000.0,223363000.0,3613646000.0,724357000.0,1936635000.0,2678538000.0,2678538000.0,2780819000.0,1174606000.0,831328000.0,343278000.0,1606213000.0,5459357000.0,9073003000.0,905277000.0,426610000.0,40643000.0,438024000.0,892054000.0,,233733000.0,232010000.0,1139010000.0,2137737000.0,,162181000.0,19104000.0,2299918000.0,3438928000.0,5233066000.0,201000.0,5232865000.0,,598352000.0,-197343000.0,5634075000.0,-1345000.0,5634075000.0,9073003000.0,,1439664000.0,25.55280148027849,56.46043114824438,3.172620082352218,90.39328213957548,200691494.0,892054000.0,,391015000.0,1212278000.0,1723000.0,,11546000.0,-2317000.0,274972000.0,-104318000.0,26759000.0,-15892000.0,-290280000.0,832000.0,11451000.0,276119000.0,294498232.1768682,274972000.0,1.3594019240047657,,2.0672876679372383,17767000.0,17767000.0,1147000.0,-98287000.0,1147000.0,734773000.0,-604843000.0,1147000.0,-212788000.0,-212788000.0,133011000.0,156837000.0,41356000.0,-27903000.0,-26422000.0,-99744000.0,-5109000.0,41612000.0,5005000.0,73426000.0,-68000.0,,-68000.0,-24296000.0,-24296000.0,24296000.0,129930000.0,7.149957167754704,1.945273190953042,1.1731259661871425,1.353754960170935,8.363089435697477,2.9468240136275465,21.955065528412057,,2137737000.0,439043000.0,2736290000.0,78.12538144714193,4.869083438296476,0.0762627810155887,0.2981448244343442,0.5183537092899013,0.3811581714552169,0.3386695857547684,,1439664000.0,2.1615169507379948,5756976000.0,1472583000.0,846995000.0,1151865637.1022706,1296375637.1022706,1237228000.0,0.037291486640343,211635000.0,29600000.0,2137737000.0,143077000.0,410000.0,273597000.0,1142000.0,120674000.0,0.3032719896808751,,1519000.0,122000.0,-61600000.0,,,,,
2015-11-30,MU,quarterly,Q1,2016.0,USD,3350000000.0,3350000000.0,2501000000.0,2501000000.0,849000000.0,602000000.0,179000000.0,2000000.0,247000000.0,104000000.0,85000000.0,11000000.0,19000000.0,143000000.0,-4000000.0,206000000.0,2000000.0,2000000.0,206000000.0,-1000000.0,206000000.0,206000000.0,1035000000.0,0.1990338164251207,0.1990338164251207,1085000000.0,0.1898617511520737,0.1898617511520737,984000000.0,32.834524684347656,247000000.0,247000000.0,25.34328358208955,7.373134328358209,6.149253731343284,,737000000.0,3641000000.0,2605000000.0,1036000000.0,2223000000.0,1939000000.0,284000000.0,2435000000.0,70000000.0,211000000.0,8510000000.0,11060000000.0,28381000000.0,3122000000.0,3122000000.0,1696000000.0,640000000.0,104000000.0,536000000.0,1056000000.0,15878000000.0,24388000000.0,2784000000.0,1014000000.0,84000000.0,1686000000.0,1051000000.0,273000000.0,190000000.0,190000000.0,4025000000.0,6368000000.0,436000000.0,720000000.0,11000000.0,7088000000.0,11113000000.0,7609000000.0,109000000.0,7500000000.0,1006000000.0,5788000000.0,-90000000.0,12301000000.0,974000000.0,13275000000.0,24388000000.0,709000000.0,4105000000.0,30.92278719397364,53.20448037729493,2.1142857142857143,101.988958064651,1035239924.0,778000000.0,,234000000.0,17321000000.0,142000000.0,58700000.0,-26000000.0,-72000000.0,1120000000.0,-158000000.0,-660000000.0,18000000.0,-140000000.0,-2000000.0,320000000.0,130000000.0,678857685.0094876,107000000.0,0.1256038647342995,2.212284802431611,5.436893203883495,5000000.0,5000000.0,-990000000.0,-990000000.0,,1044000000.0,-556000000.0,-990000000.0,-135000000.0,-135000000.0,206000000.0,737000000.0,46000000.0,-9000000.0,203000000.0,297000000.0,-95000000.0,-42000000.0,2000000.0,-1000000.0,-23000000.0,174000000.0,-197000000.0,423000000.0,,-423000000.0,488000000.0,3.236714975845411,0.9507246376811594,0.238647342995169,1.0821256038647342,3.517874396135266,5.697584541062802,12.207729468599034,16487550000.0,7419000000.0,21239550000.0,14290000000.0,51.91742477256823,0.3493011857595853,1.418902398289799,4.3213733468972535,9.860515320334262,5.277979713549903,2.826971383628773,17284050000.0,23072050000.0,20.52130434782609,14969000000.0,4915000000.0,2154000000.0,4024181818.181818,7513181818.181818,3654000000.0,0.015978781213611,421000000.0,96000000.0,5932000000.0,720000000.0,,779000000.0,1000000.0,1422000000.0,0.1939738781844045,,100000.0,423000000.0,-150000000.0,-12300000.0,-70000000.0,34000000.0,,
2015-12-31,CF,quarterly,Q4,2015,USD,1115800000.0,1115800000.0,835400000.0,835400000.0,280400000.0,27800000.0,50200000.0,-22400000.0,252600000.0,154300000.0,35100000.0,400000.0,119200000.0,98300000.0,62300000.0,36000000.0,19000000.0,19000000.0,17000000.0,-9500000.0,26500000.0,26500000.0,233100000.0,0.11368511368511368,0.15444015444015444,233800000.0,0.11334473909324208,0.15397775876817793,384200000.0,41.895655402896395,252600000.0,252600000.0,25.12995160423015,22.638465674852124,2.374977594550995,,131600000.0,286000000.0,286000000.0,3200000.0,267000000.0,210000000.0,57000000.0,321000000.0,526200000.0,253000000.0,1127000000.0,8539000000.0,11313000000.0,298000000.0,298000000.0,2719000000.0,2546000000.0,2390000000.0,156000000.0,173000000.0,11556000000.0,12683000000.0,923000000.0,97000000.0,5000000.0,821000000.0,4800000.0,,292000000.0,162000000.0,1215000000.0,5537000000.0,,1544000000.0,916000000.0,7081000000.0,8296000000.0,1380000000.0,2000000.0,1378000000.0,153000000.0,3058000000.0,-250000000.0,4035000000.0,352000000.0,4387000000.0,12683000000.0,,5251000000.0,119.69455208570778,18.161191674065304,0.9275720164609054,41.06620929794967,233081556.0,4800000.0,,35000000.0,2774000000.0,130000000.0,734302000.0,273100000.0,185400000.0,132200000.0,-4600000.0,-677000000.0,-31900000.0,-101800000.0,-10600000.0,-646600000.0,-545800000.0,-532798982.70600206,-542500000.0,-2.3414843414843416,2.2979951705776736,4.988679245283019,3300000.0,3300000.0,-678000000.0,-678000000.0,,5000000.0,-3100000.0,-678000000.0,-33000000.0,-33000000.0,36000000.0,131600000.0,3500000.0,84200000.0,-308500000.0,-19800000.0,800000.0,-100000.0,-69100000.0,-220400000.0,1000000000.0,1367000000.0,-367000000.0,2300000.0,2300000.0,-2300000.0,5000000.0,4.786786786786787,1.6482196482196483,1.0836550836550836,0.5671385671385671,1.226941226941227,13.127413127413128,7.897897897897898,7328664000.0,5537000000.0,12931664000.0,8949000000.0,61.8728349536261,0.4281738220232137,3.0012216858522094,7.163563040106359,9.755328907664454,12.676831635191844,4.248104398864308,7350672000.0,12953672000.0,55.47689403689404,4308800000.0,1805200000.0,1325600000.0,1020102212.6144456,3044102212.6144457,-334000000.0,0.007039696141768717,,35500000.0,5537000000.0,628000000.0,-6000000.0,286000000.0,1150200000.0,,0.29987129987129985,,91300000.0,12800000.0,-69900000.0,,,,,
2015-12-31,ENPH,quarterly,Q4,2015.0,USD,65629000.0,65629000.0,49929000.0,49929000.0,15700000.0,30871000.0,18327000.0,,-15171000.0,-63000.0,196000.0,3000.0,-259000.0,-15108000.0,675000.0,-15783000.0,,,-15783000.0,,-15783000.0,-15783000.0,45504000.0,-0.3468486286919831,-0.3468486286919831,45504000.0,-0.3468486286919831,-0.3468486286919831,-12336000.0,-2.4548704125134013,-15171000.0,-15171000.0,23.922351399533746,-23.116305291867924,-24.048819881454843,,2835000.0,28452000.0,28452000.0,,46099000.0,46099000.0,,40800000.0,,6417000.0,121768000.0,32118000.0,63627000.0,,,11642000.0,5965000.0,3745000.0,2220000.0,5677000.0,43760000.0,165528000.0,44861000.0,25569000.0,,19292000.0,17000000.0,,10987000.0,3915000.0,72848000.0,2973000.0,,51231000.0,25115000.0,51231000.0,124079000.0,224732000.0,,224732000.0,,-183073000.0,-210000.0,41449000.0,,41449000.0,165528000.0,,-11452000.0,-27.62913459914594,22.23823818805112,1.671535251482539,59.74144607436493,45821000.0,17000000.0,,2202000.0,31509000.0,7072000.0,93596000.0,4776000.0,1616000.0,8149000.0,63000.0,-2780000.0,698000.0,698000.0,-106000.0,6067000.0,5306000.0,-9366566.844919786,5306000.0,0.1166051336146272,-13.024848726114648,-0.5163150224925552,,,-2843000.0,-2843000.0,,,,-2843000.0,761000.0,,-15783000.0,2835000.0,3117000.0,,16321000.0,28065000.0,-4083000.0,-273000.0,-7624000.0,236000.0,17000000.0,12000000.0,-12000000.0,,,,,1.442268811533052,-0.2710970464135021,-0.3333992616033755,0.1790831575246132,0.6252637130801688,-4.023228727144867,0.7797995780590717,159719040.0,17000000.0,148267040.0,-166073000.0,-10.236462278636504,0.1146579846741393,0.4150243667581995,20.58991250643335,,55.957580038748816,70.6885133032268,159719040.0,148267040.0,3.258329817158931,357249000.0,-8770000.0,-19309000.0,-20699788.32406672,-11785788.32406672,38717000.0,-0.1883543360854181,12544000.0,196000.0,2973000.0,26116000.0,43000.0,38598000.0,761000.0,,,,,,,,,,,
2015-12-31,NTR,quarterly,Q4,2015.0,USD,1354000000.0,1354000000.0,968000000.0,968000000.0,386000000.0,114000000.0,67000000.0,47000000.0,272000000.0,2000000.0,46000000.0,4000000.0,-44000000.0,270000000.0,69000000.0,201000000.0,,,201000000.0,,201000000.0,201000000.0,334331200.0,0.6012002469407581,0.6012002469407581,334883200.0,0.6002092669921931,0.6002092669921931,440000000.0,37.88819875776397,272000000.0,272000000.0,28.50812407680945,20.088626292466767,14.84490398818316,,168000000.0,91000000.0,91000000.0,400000.0,589000000.0,468000000.0,121000000.0,749000000.0,107700000.0,124000000.0,1553000000.0,13212000000.0,19083000000.0,2227000000.0,2227000000.0,477000000.0,192000000.0,97000000.0,95000000.0,285000000.0,15916000000.0,17469000000.0,853000000.0,426000000.0,14000000.0,413000000.0,517000000.0,,377000000.0,80000000.0,1747000000.0,3710000000.0,,3630000000.0,2438000000.0,7340000000.0,9087000000.0,1977000000.0,1747000000.0,230000000.0,,6455000000.0,-50000000.0,8382000000.0,,8382000000.0,17469000000.0,,4136000000.0,49.343832020997375,47.40406320541761,0.8889524899828277,58.48871771910984,334616060.0,517000000.0,,322000000.0,5871000000.0,297000000.0,,121000000.0,64000000.0,623000000.0,2000000.0,-414000000.0,103000000.0,-191000000.0,,18000000.0,209000000.0,243244444.44444445,208000000.0,0.6251286149782013,,3.099502487562189,1100000.0,1100000.0,-414000000.0,-415000000.0,1000000.0,5200000.0,-1000000.0,-414000000.0,11000000.0,-669000000.0,201000000.0,168000000.0,2000000.0,55000000.0,133000000.0,173000000.0,-21000000.0,-3000000.0,-16000000.0,21300000.0,-502000000.0,494000000.0,-502000000.0,,,,-1000000.0,4.049876290337246,1.316060242059371,0.8135645132730658,1.8634216609158825,0.2721851864259154,24.532559330388548,24.496666778332383,,4227000000.0,4136000000.0,12429000000.0,34.00917209751388,1.0220019342359767,0.6587036152253544,1.7385456073980663,2.441558441558441,1.830928646379853,1.2457970303104675,,4136000000.0,12.370966275358088,6279000000.0,2379000000.0,1694000000.0,2258962962.962963,3319962962.962963,-1482000000.0,0.0168473990256168,,46000000.0,3710000000.0,761000000.0,38000000.0,302000000.0,11000000.0,125000000.0,0.9122690314275186,,,,-305000000.0,,,,-4081800000.0,431000000.0
2015-12-31,SNDK,quarterly,Q4,2015.0,USD,1543150000.0,1543150000.0,918292000.0,918292000.0,624858000.0,404659000.0,161465000.0,12731000.0,220199000.0,29552000.0,27909000.0,8644000.0,1643000.0,190647000.0,55178000.0,135469000.0,51000.0,51000.0,135469000.0,-51000.0,135469000.0,135469000.0,200845000.0,0.6744952575369065,0.6744952575369065,209101000.0,0.6478639509136733,0.6478639509136733,375570000.0,24.2947546682116,220199000.0,220199000.0,40.49236950393675,14.26944885461556,8.778731814794414,,155371000.0,4006193000.0,1478948000.0,2527245000.0,783992000.0,618191000.0,165801000.0,809395000.0,1000.0,60206000.0,5659786000.0,817130000.0,2263544000.0,117142000.0,117142000.0,2636703000.0,1128054000.0,831328000.0,296726000.0,1508649000.0,3570975000.0,9230761000.0,714226000.0,323280000.0,53006000.0,337940000.0,913178000.0,,376076000.0,235572000.0,2003480000.0,1237776000.0,,250581000.0,22758000.0,1488357000.0,3491837000.0,5203926000.0,201000.0,5203725000.0,,733937000.0,-198939000.0,5738924000.0,-1345000.0,5738924000.0,9230761000.0,,672006000.0,11.70961664590784,56.905303375773066,2.8249775390819973,92.23863661215124,200973254.0,913178000.0,,383655000.0,1446414000.0,140504000.0,,72868000.0,-2029000.0,433979000.0,-158283000.0,342054000.0,5898000.0,5686000.0,-844000.0,781719000.0,430747000.0,456720649.5040572,433979000.0,2.144673753391919,,3.2035299588835824,17767000.0,17767000.0,-3232000.0,-98287000.0,-3232000.0,1698152000.0,-1194583000.0,-3232000.0,-212788000.0,-212788000.0,135469000.0,155371000.0,45208000.0,26209000.0,70271000.0,122950000.0,-23489000.0,41612000.0,7401000.0,-36591000.0,-68000.0,,-68000.0,-24296000.0,-24296000.0,24296000.0,503569000.0,7.683288107744778,1.8699494635166425,1.0963628668874008,2.1607657646443776,19.94669023376236,3.655246583186039,22.95735517438821,,2150954000.0,-1855239000.0,2885092000.0,74.55408701005028,-1.1593945577901283,0.0762627810155887,0.2981448244343442,0.5183537092899013,0.3811581714552169,0.3386695857547684,,672006000.0,2.1615169507379948,5564872000.0,1351972000.0,730877000.0,1105686734.4214702,1116145734.4214702,1071983000.0,0.0406569096844862,230463000.0,36553000.0,1237776000.0,227823000.0,3480000.0,315994000.0,1142000.0,109746000.0,0.0010555403420548,,1519000.0,122000.0,-212000.0,,,,,
2016-02-29,MU,quarterly,Q2,2016.0,USD,2934000000.0,2934000000.0,2355000000.0,2355000000.0,579000000.0,583000000.0,175000000.0,5000000.0,-4000000.0,92000000.0,85000000.0,12000000.0,7000000.0,-96000000.0,5000000.0,-96000000.0,2000000.0,2000000.0,-98000000.0,-1000000.0,-97000000.0,-97000000.0,1036000000.0,-0.0936293436293436,-0.0926640926640926,1036000000.0,-0.0936293436293436,-0.0926640926640926,770000000.0,30.516124335735604,-4000000.0,-4000000.0,19.73415132924336,-0.136332651670075,-3.306066802999318,,774000000.0,4035000000.0,3078000000.0,957000000.0,1984000000.0,1694000000.0,290000000.0,2608000000.0,70000000.0,178000000.0,8805000000.0,11819000000.0,29736000000.0,2468000000.0,2468000000.0,1727000000.0,616000000.0,104000000.0,512000000.0,1111000000.0,16014000000.0,24819000000.0,3087000000.0,1014000000.0,65000000.0,2008000000.0,1125000000.0,338000000.0,199000000.0,199000000.0,4411000000.0,6533000000.0,762000000.0,636000000.0,11000000.0,7169000000.0,11580000000.0,7688000000.0,109000000.0,7579000000.0,1025000000.0,5685000000.0,-84000000.0,12264000000.0,975000000.0,13239000000.0,24819000000.0,1100000000.0,3480000000.0,26.285973260820302,52.154691567161095,1.9961459986397645,110.11922458519912,1037000000.0,787000000.0,,237000000.0,17917000000.0,142000000.0,58700000.0,108000000.0,53000000.0,763000000.0,22000000.0,-366000000.0,-18000000.0,72000000.0,4000000.0,469000000.0,-456000000.0,678857685.0094876,-354000000.0,-0.4401544401544401,1.4270083313062516,-7.865979381443299,5000000.0,5000000.0,-1219000000.0,-1219000000.0,,1020000000.0,-189000000.0,-1219000000.0,-12000000.0,-12000000.0,-96000000.0,774000000.0,55000000.0,-9000000.0,-23000000.0,245000000.0,-173000000.0,-42000000.0,-69000000.0,-26000000.0,102000000.0,424000000.0,-322000000.0,423000000.0,,-423000000.0,831000000.0,2.832046332046332,0.7432432432432432,-0.0038610038610038,0.7364864864864865,3.8947876447876446,5.5926640926640925,12.184362934362934,11012680000.0,7658000000.0,15610680000.0,14427000000.0,53.08102862688016,0.4905615898858986,1.1363965931426077,3.723921755725191,12.026718027734978,2.744601736362612,1.6157153646160425,11012680000.0,16567680000.0,15.068223938223936,13737000000.0,4192000000.0,1298000000.0,5687776041.666667,9661776041.666666,3546000000.0,-0.0002486788933789,403000000.0,97000000.0,5771000000.0,636000000.0,,793000000.0,1000000.0,1578000000.0,0.1939738781844045,,100000.0,423000000.0,-150000000.0,-12300000.0,-70000000.0,34000000.0,,
2016-03-31,CF,quarterly,Q1,2016,USD,1004000000.0,1004000000.0,787000000.0,787000000.0,217000000.0,106000000.0,45000000.0,61000000.0,111000000.0,49000000.0,33000000.0,1000000.0,16000000.0,62000000.0,15000000.0,47000000.0,42000000.0,42000000.0,5000000.0,-21000000.0,26000000.0,26000000.0,233200000.0,0.11149228130360206,0.20154373927958832,233500000.0,0.11134903640256959,0.2012847965738758,257000000.0,36.459576030100024,111000000.0,111000000.0,21.61354581673307,11.055776892430279,2.589641434262948,,146000000.0,2689000000.0,2689000000.0,3200000.0,262000000.0,262000000.0,57000000.0,304000000.0,526200000.0,265000000.0,3520000000.0,9052000000.0,11991000000.0,298000000.0,298000000.0,2711000000.0,2534000000.0,2384000000.0,150000000.0,177000000.0,12061000000.0,15581000000.0,884000000.0,880000000.0,4000000.0,821000000.0,4800000.0,,389000000.0,227000000.0,1273000000.0,5539000000.0,,1575000000.0,955000000.0,7114000000.0,8387000000.0,1383000000.0,2000000.0,1381000000.0,153000000.0,3014000000.0,-202000000.0,4042000000.0,3152000000.0,7194000000.0,15581000000.0,,2850000000.0,39.6163469557965,35.71702307043765,2.765121759622938,-41.61166468421462,233079102.0,4800000.0,,35000000.0,2939000000.0,162000000.0,734302000.0,97000000.0,57000000.0,346000000.0,12000000.0,-662000000.0,2787000000.0,2717000000.0,2000000.0,2401000000.0,-330000000.0,-304225806.4516129,-328000000.0,-1.4150943396226414,1.8244336672835173,13.307692307692308,2000000.0,2000000.0,-676000000.0,-676000000.0,,5000000.0,-3100000.0,-676000000.0,-33000000.0,-33000000.0,47000000.0,146000000.0,4000000.0,36000000.0,56000000.0,4000000.0,16000000.0,-100000.0,-29000000.0,65000000.0,1000000000.0,150000000.0,-150000000.0,2300000.0,2300000.0,-2300000.0,5000000.0,4.305317324185249,1.102058319039451,0.47598627787307035,1.483704974271012,11.530874785591767,12.933104631217839,19.98284734133791,5690080000.0,5539000000.0,11692080000.0,11707000000.0,47.31357307593748,0.473739488611094,2.682408002202441,7.3572111754341805,10.84005191915446,14.820726373242469,4.029111121347265,5697400000.0,11699400000.0,50.137564322469984,4358800000.0,1589200000.0,1078600000.0,788900604.8387097,2901900604.83871,-1231000000.0,0.006605319200119522,,34000000.0,5539000000.0,620000000.0,-6000000.0,269000000.0,1150200000.0,,0.30017152658662094,,91300000.0,12800000.0,-70000000.0,,,,,
2016-03-31,ENPH,quarterly,Q1,2016.0,USD,64121000.0,64121000.0,52361000.0,52361000.0,11760000.0,30848000.0,17782000.0,,-19088000.0,-529000.0,152000.0,3000.0,-681000.0,-18559000.0,236000.0,-18795000.0,,,-18795000.0,,-18795000.0,-18795000.0,46209000.0,-0.4067389469583847,-0.4067389469583847,46209000.0,-0.4067389469583847,-0.4067389469583847,-16408000.0,-6.62111574852786,-19088000.0,-19088000.0,18.340325322437263,-29.76871851655464,-29.3117699349667,,2680000.0,13016000.0,13016000.0,,47056000.0,47056000.0,,45576000.0,,7237000.0,112885000.0,32963000.0,32963000.0,,,12672000.0,5781000.0,3745000.0,2036000.0,6891000.0,45635000.0,158520000.0,47720000.0,24293000.0,,23427000.0,20000000.0,,12226000.0,5575000.0,79946000.0,2973000.0,,53014000.0,27723000.0,53014000.0,132960000.0,227832000.0,,227832000.0,,-201868000.0,-404000.0,25560000.0,,25560000.0,158520000.0,,6984000.0,27.323943661971832,12.9495413745016,1.4120156105371124,71.29070844544914,46365000.0,20000000.0,,1193000.0,31509000.0,6651000.0,93596000.0,3589000.0,565000.0,-15249000.0,63000.0,-3348000.0,46000.0,3046000.0,115000.0,-15551000.0,-18597000.0,-9366566.844919786,-15597000.0,-0.4024540673894696,-7.007210746502811,0.8113328012769353,,,-3348000.0,-3348000.0,,,,-3348000.0,761000.0,,-18795000.0,2680000.0,2999000.0,,-2723000.0,-1494000.0,-4776000.0,-2062000.0,2229000.0,3380000.0,3000000.0,10000000.0,-7000000.0,,,,,1.3876301153454955,-0.3550823432664632,-0.413079703088143,-0.3300006492241771,0.2816767296414118,-4.368586206150317,0.4280334999675388,107666970.0,20000000.0,114650970.0,-181868000.0,-10.996986825609785,0.1744424840016617,0.3425310635551824,20.58991250643335,,55.957580038748816,70.6885133032268,107666970.0,114650970.0,2.481139388430825,334717000.0,-22162000.0,-32849000.0,-24446870.06304219,-14833870.06304219,42278000.0,-0.2251819693984687,13066000.0,152000.0,2973000.0,25291000.0,25000.0,44383000.0,761000.0,,,,,,,,,,,
