date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_ni_including_minority_int_ratio,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_st_deferred_revenue,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_notes_receivable,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_accum_depr,bs_goodwill,bs_other_current_liabs_detailed,bs_loans_receivable,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,is_depr_exp,is_xo_gl_net_of_tax,is_discontinued_operations,is_extraord_items_and_acctg_chng,is_other_oper_income,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_change_in_inventories,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_cash_from_inv_act,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_free_cash_flow_firm,cf_acct_rcv_unbilled_rev,cf_cash_for_divestitures,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_debt_and_capital_lease,cf_asset_impairment_charge,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cash_flow_per_sh,bs_invtry_adj,bs_pension_liabilities,bs_minority_noncontrolling_interest,is_tot_cash_pfd_dvd,bs_pfd_eqty_and_hybrid_cptl,ev_to_ttm_ebitda,ev_to_ttm_ebit,is_min_noncontrol_interest_credits,bs_amt_of_tsy_stock,bs_deferred_tax_liabs_st,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,div_per_shr,cf_dvd_paid
2020-06-30,BABA,quarterly,Q1,2021,CNY,153751000000.0,153751000000.0,84523000000.0,84523000000.0,69228000000.0,34523000000.0,20489000000.0,11082000000.0,2952000000.0,34705000000.0,-22507000000.0,-21014000000.0,1123000000.0,22137000000.0,-1493000000.0,57212000000.0,11124000000.0,46437000000.0,48629000000.0,47533000000.0,47533000000.0,2697625000.0,17.62031416523794,17.214030860479124,2740750000.0,17.343063030192464,16.94317248928213,34705000000.0,18.838075028530383,31753000000.0,34705000000.0,45.026048611065946,22.57221091244935,30.915571280837195,386558000000.0,309267000000.0,77291000000.0,90628000000.0,,90628000000.0,,,14126000000.0,491312000000.0,,,373776000000.0,373776000000.0,504089000000.0,334476000000.0,57580000000.0,169613000000.0,877865000000.0,1369177000000.0,188673000000.0,164711000000.0,22327000000.0,1635000000.0,4543000000.0,4543000000.0,,54877000000.0,54877000000.0,248093000000.0,120894000000.0,120894000000.0,,71708000000.0,48698000000.0,23010000000.0,192602000000.0,440695000000.0,349743000000.0,1000000.0,349742000000.0,453528000000.0,5483000000.0,808703000000.0,928482000000.0,1369177000000.0,21637305224.0,,-183830000000.0,-19.798983717508793,57.40846872671429,1.980354141390527,-169.2827049588958,,,,,,276896000000.0,,,56.99494926092396,12.865020156619249,12.865020156619249,143.29567675269914,168.12158843427088,220.19591307168344,4112500618418.2627,125437000000.0,3971158618418.2627,698745000000.0,17.95175636319401,0.03158700320310105,7.23953239049667,4178244222206.516,4114193222206.5156,1472.094386142723,548538000000.0,103334000000.0,103334000000.0,197748788208.7674,197748788208.7674,20.081835415475872,20.081835415475872,2952000000.0,-2192000000.0,,-2192000000.0,,,,50099000000.0,,,50099000000.0,,,,,,50099000000.0,,,-67728000000.0,,,-4609000000.0,-4609000000.0,-351000000.0,-22238000000.0,,50099000000.0,50099000000.0,18.57152124554006,20.95022281193839,1.053983548271727,,,,-67728000000.0,,,,51003649793.749565,,,,,,,,,,18.57152124554006,,,119779000000.0,,,38.43031933747133,38.43031933747133,1096000000.0,,,,,,,
2020-09-30,BABA,quarterly,Q2,2021,CNY,155059000000.0,155059000000.0,89960000000.0,89960000000.0,65099000000.0,51465000000.0,29332000000.0,19245000000.0,2888000000.0,13634000000.0,-10557000000.0,-9409000000.0,1101000000.0,10510000000.0,-1148000000.0,24191000000.0,1911000000.0,26524000000.0,31228000000.0,28876000000.0,28876000000.0,2700250000.0,10.693824645866124,9.822794185723543,2745250000.0,10.51853200983517,9.661779437209725,13634000000.0,16.426836361148176,10746000000.0,13634000000.0,41.9833740705151,8.792782102296545,18.622588821029414,410703000000.0,301509000000.0,109194000000.0,56223000000.0,22838000000.0,33385000000.0,19685000000.0,19685000000.0,36324000000.0,522935000000.0,155647000000.0,155647000000.0,398583000000.0,398583000000.0,356461000000.0,342252000000.0,66080000000.0,14209000000.0,910691000000.0,1433626000000.0,156481000000.0,73063000000.0,26365000000.0,57053000000.0,7482000000.0,4903000000.0,2579000000.0,98979000000.0,59956000000.0,262942000000.0,136317000000.0,116885000000.0,19432000000.0,53144000000.0,51769000000.0,1375000000.0,189461000000.0,452403000000.0,377770000000.0,1000000.0,377769000000.0,481920000000.0,-2238000000.0,857403000000.0,981223000000.0,1433626000000.0,21655958968.0,22011000000.0,-179721000000.0,-18.316019905770656,58.54739072032136,1.988784598884925,-97.0206610387594,,,,,,276172000000.0,39023000000.0,,57.42394222757152,5.049162114619016,5.049162114619016,152.09813906119803,178.47273400611056,236.63401536894733,5392062865099.852,143799000000.0,5248978865099.852,749540000000.0,19.184966779624837,0.0273956142129112,8.97905994919404,5481922259203.913,5448032259203.913,1943.8862568650502,584580000000.0,96028000000.0,96028000000.0,202182117564.38345,202182117564.38345,25.961637598480248,25.961637598480248,2888000000.0,-4704000000.0,,-4704000000.0,,,,54296000000.0,,,54296000000.0,,,,,,54296000000.0,,,-69053000000.0,,,10106000000.0,10106000000.0,-3853000000.0,-4651000000.0,,54296000000.0,54296000000.0,20.107767799277845,26.767090686810388,1.8803158332178973,,,,-69053000000.0,,,,55310025050.638664,,,,,,,,,,20.107767799277845,,,123820000000.0,,,54.66092040967063,54.66092040967063,2352000000.0,,,,,,,
2020-12-31,BABA,quarterly,Q3,2021,CNY,221084000000.0,221084000000.0,121268000000.0,121268000000.0,99816000000.0,50814000000.0,34035000000.0,13607000000.0,3172000000.0,49002000000.0,-41770000000.0,-38944000000.0,1092000000.0,40036000000.0,-2826000000.0,90772000000.0,9194000000.0,77977000000.0,81093000000.0,79535000000.0,79535000000.0,2705375000.0,29.39888185556531,28.822991267384374,2752625000.0,28.894237318922848,28.32823214204623,49002000000.0,16.372041328266647,45830000000.0,49002000000.0,45.14845036275805,22.164426190950046,35.97501402181976,462161000000.0,312137000000.0,150024000000.0,119134000000.0,,119134000000.0,,,16431000000.0,597726000000.0,,,425768000000.0,425768000000.0,611772000000.0,367333000000.0,73940000000.0,244439000000.0,1037540000000.0,1635266000000.0,253622000000.0,224910000000.0,28414000000.0,298000000.0,15047000000.0,15047000000.0,,89491000000.0,89491000000.0,358160000000.0,102652000000.0,102652000000.0,,92100000000.0,61754000000.0,30346000000.0,194752000000.0,552912000000.0,388756000000.0,1000000.0,388755000000.0,561181000000.0,-12056000000.0,937061000000.0,1082354000000.0,1635266000000.0,21700000000.0,,-194438000000.0,-17.964362860949375,56.392648507452684,1.6688798302434666,-193.3691307334903,,,,,,293393000000.0,,,81.72027907406552,18.112830938409648,18.112830938409648,170.83066118375456,207.43224137134408,264.29644688813937,4109803679830.287,117699000000.0,3910634679830.287,824174000000.0,14.280843608267187,0.030097160598265824,6.070453455763181,4181582351501.3057,4132437351501.3057,1445.5055878871829,644208000000.0,105470000000.0,105470000000.0,213136931972.4144,213136931972.4144,18.34799179870163,18.34799179870163,3172000000.0,-3116000000.0,,-3116000000.0,,,,103208000000.0,,,103208000000.0,,,,,,103208000000.0,,,-79712000000.0,,,-5685000000.0,-5685000000.0,-4132000000.0,17811000000.0,,103208000000.0,103208000000.0,38.1492399390103,19.854526690302947,1.2976425473062174,,,,-79712000000.0,,,,104189394879.47826,,,,,,,,,,38.1492399390103,,,145293000000.0,,,37.07817085266225,37.07817085266225,1558000000.0,773000000.0,,,,,,
2021-03-31,BABA,quarterly,Q4,2021,CNY,187395000000.0,187395000000.0,125454000000.0,125454000000.0,61941000000.0,69604000000.0,52887000000.0,13302000000.0,3415000000.0,-7663000000.0,-1066000000.0,1049000000.0,1160000000.0,111000000.0,-2115000000.0,-6597000000.0,7049000000.0,-7654000000.0,-3078000000.0,-5366000000.0,-5366000000.0,2706500000.0,-1.982634398669869,-2.8280066506558286,2753000000.0,-1.949146385760988,-2.780239738467127,-7663000000.0,12.502352608223463,-11078000000.0,-7663000000.0,33.05371007764348,-4.089223298380426,-2.863470209984258,483445000000.0,321262000000.0,162183000000.0,64086000000.0,27076000000.0,37010000000.0,27858000000.0,27858000000.0,67971000000.0,643360000000.0,222156000000.0,295738000000.0,437410000000.0,437410000000.0,387292000000.0,372953000000.0,80182000000.0,14339000000.0,1046858000000.0,1690218000000.0,195090000000.0,94368000000.0,33197000000.0,67525000000.0,17506000000.0,13437000000.0,4069000000.0,164762000000.0,77506000000.0,377358000000.0,163933000000.0,135716000000.0,28217000000.0,65293000000.0,63805000000.0,1488000000.0,229226000000.0,606584000000.0,394309000000.0,1000000.0,394308000000.0,554924000000.0,-11716000000.0,937470000000.0,1083634000000.0,1690218000000.0,21699031448.0,32286000000.0,-172109000000.0,-15.882576589512695,53.951255062572834,1.7049062163780813,-37.46563129660674,,,,,73582000000.0,292771000000.0,87256000000.0,,69.23886938850914,-2.831331978570109,-2.831331978570109,178.62368372436725,205.0341769813412,262.58304082763715,4022053778593.432,181439000000.0,3866211778593.432,882528000000.0,20.559007759527177,0.046929400247704325,5.39003355494568,4091156125057.3506,4097497125057.3506,1428.4913277640615,717289000000.0,89678000000.0,89678000000.0,266662432924.0564,266662432924.0564,14.498524356051691,14.498524356051691,3415000000.0,-4576000000.0,,-4576000000.0,,,,24183000000.0,,,24183000000.0,,,,,,24183000000.0,,,-27701000000.0,,,30270000000.0,30270000000.0,1149000000.0,26752000000.0,,24183000000.0,24183000000.0,8.935156105671531,17.617916724804854,-4.506708907938874,,,,-27701000000.0,,,,,,,,,,,,,,8.935156105671531,,,146164000000.0,,,43.11215435885537,43.11215435885537,2288000000.0,,,,,,,
2021-06-30,BABA,quarterly,Q1,2022,CNY,205740000000.0,205740000000.0,124097000000.0,124097000000.0,81643000000.0,50796000000.0,34204000000.0,13519000000.0,3073000000.0,30847000000.0,-14991000000.0,-12834000000.0,1267000000.0,14101000000.0,-2157000000.0,45838000000.0,9096000000.0,42835000000.0,47301000000.0,45068000000.0,45068000000.0,2719250000.0,16.573687597683186,15.752505286384114,2754750000.0,16.360105272710772,15.549505399764044,30847000000.0,11.155915026817354,27774000000.0,30847000000.0,39.682609118304654,14.993195295032566,21.905317390881695,483352000000.0,291809000000.0,191543000000.0,126957000000.0,,126957000000.0,,,36828000000.0,647137000000.0,,,454543000000.0,454543000000.0,613532000000.0,359921000000.0,67398000000.0,253611000000.0,1068075000000.0,1715212000000.0,274908000000.0,250394000000.0,24514000000.0,,17013000000.0,17013000000.0,,76278000000.0,76278000000.0,368199000000.0,133599000000.0,133599000000.0,,94797000000.0,64169000000.0,30628000000.0,228396000000.0,596595000000.0,397119000000.0,1000000.0,397118000000.0,593311000000.0,-14881000000.0,975503000000.0,1118617000000.0,1715212000000.0,21699031448.0,,-141197000000.0,-12.622461485924136,55.98030238524421,1.7575740292613504,-164.40997202563486,,,,,,292523000000.0,,,75.66056817137078,11.343936747264872,11.343936747264872,177.75195366369402,218.1895743311575,279.00928564861636,3982894238842.602,150612000000.0,3793268238842.602,887038000000.0,16.97920494950611,0.03970507502152144,4.930945950414027,4034891203255.1836,4036808203255.1836,1394.9685534035495,769278000000.0,85820000000.0,85820000000.0,216950258955.4518,216950258955.4518,17.484506619655637,17.484506619655637,3073000000.0,-4466000000.0,,-4466000000.0,,,,33603000000.0,,,33603000000.0,,,,,,33603000000.0,,,-47775000000.0,,,-11468000000.0,-11468000000.0,-2192000000.0,-25640000000.0,,33603000000.0,33603000000.0,12.35745150317183,18.71890752869918,0.7456066388568385,,,,-47775000000.0,,,,34618579082.85702,,,,,,,,,,12.35745150317183,,,143114000000.0,,,44.200282438156634,44.200282438156634,2233000000.0,,,,,,,
2021-09-30,BABA,quarterly,Q2,2022,CNY,200690000000.0,200690000000.0,129750000000.0,129750000000.0,70940000000.0,55934000000.0,37731000000.0,15297000000.0,2906000000.0,15006000000.0,11060000000.0,12723000000.0,12723000000.0,,-1663000000.0,3946000000.0,6087000000.0,3377000000.0,7599000000.0,5488000000.0,5488000000.0,2695250000.0,2.0361747518783044,1.2529449958259902,2724250000.0,2.014499403505552,1.2396072313480775,15006000000.0,10.699599587193172,12100000000.0,15006000000.0,35.348049230155965,7.477203647416414,2.7345657481688175,459205000000.0,272206000000.0,186999000000.0,139829000000.0,,139829000000.0,,,39013000000.0,638047000000.0,,,461374000000.0,461374000000.0,626253000000.0,359776000000.0,64888000000.0,266477000000.0,1087627000000.0,1725674000000.0,288563000000.0,265937000000.0,22626000000.0,,18846000000.0,18846000000.0,,80454000000.0,80454000000.0,387863000000.0,132907000000.0,132907000000.0,,96587000000.0,65181000000.0,31406000000.0,229494000000.0,617357000000.0,408861000000.0,1000000.0,408860000000.0,569720000000.0,-14904000000.0,962824000000.0,1108317000000.0,1725674000000.0,21699031448.0,,-120453000000.0,-10.868100011097907,54.80211553132078,1.645031879813233,-116.36222830267465,,,,,,294888000000.0,,,74.46062517391708,5.5675725813931916,5.5675725813931916,170.3756608848901,211.3796493831741,277.72599944346535,2573070431390.2505,151753000000.0,2411111431390.2505,866967000000.0,17.503895765352084,0.0629390238975803,2.9587492976396756,2600755819576.9927,2625795819576.9927,894.5780285280588,814909000000.0,87192000000.0,87192000000.0,73016823618.85454,73016823618.85454,33.0213136081648,33.0213136081648,2906000000.0,-4222000000.0,,-4222000000.0,,,,35830000000.0,,,35830000000.0,,,,,,35830000000.0,,,-29773000000.0,,,-23670000000.0,-23670000000.0,195000000.0,-17613000000.0,,35830000000.0,35830000000.0,13.293757536406641,13.319864588054621,6.528790087463557,,,,-29773000000.0,,,,28926821338.063866,,,,,,,,,,13.293757536406641,,,145493000000.0,,,27.652897414788633,27.652897414788633,2111000000.0,807000000.0,,,,,,
2021-12-31,BABA,quarterly,Q3,2022,CNY,242580000000.0,242580000000.0,146658000000.0,146658000000.0,95922000000.0,63713000000.0,45171000000.0,15705000000.0,2837000000.0,32209000000.0,2883000000.0,-17175000000.0,1186000000.0,18361000000.0,20058000000.0,29326000000.0,9553000000.0,19224000000.0,36394000000.0,27809000000.0,27809000000.0,2689500000.0,10.339840118981224,7.147796988287785,2714500000.0,10.24461226745257,7.081967213114754,32209000000.0,8.416855470734872,29372000000.0,32209000000.0,39.5424189957952,13.277681589578696,11.463846978316433,494933000000.0,293113000000.0,201820000000.0,140144000000.0,,140144000000.0,,,40061000000.0,675138000000.0,,,476341000000.0,476341000000.0,609088000000.0,331172000000.0,61935000000.0,277916000000.0,1085429000000.0,1760567000000.0,308675000000.0,281867000000.0,26808000000.0,,7906000000.0,7906000000.0,,93926000000.0,93926000000.0,410507000000.0,131731000000.0,131731000000.0,,98175000000.0,65735000000.0,32440000000.0,229906000000.0,640413000000.0,415016000000.0,1000000.0,415015000000.0,581634000000.0,-21190000000.0,974299000000.0,1120154000000.0,1760567000000.0,21500000000.0,,-153476000000.0,-13.701330352790778,55.19691897621022,1.6446443057000246,-175.84412948537815,,,,,,269237000000.0,,,90.1952035694367,11.975831939022124,11.975831939022124,184.02416806097787,216.2613868748838,293.356385945343,2030027354174.6096,139637000000.0,1820586354174.6094,867127000000.0,16.103408151285798,0.0766989160826192,2.1766803811247057,2048897286821.7058,2041276286821.706,676.9237234335785,836405000000.0,70399000000.0,70399000000.0,182973317465.73007,182973317465.73007,9.950010085572151,9.950010085572151,2837000000.0,-17170000000.0,,-17170000000.0,,,,80366000000.0,,,80366000000.0,,,,,,80366000000.0,,,-33790000000.0,,,-18697000000.0,-18697000000.0,-5924000000.0,27879000000.0,,80366000000.0,80366000000.0,29.881390593047033,11.872476332117035,2.8899277212413246,,,,-33790000000.0,,,,81165658255.47296,,,,,,,,,,29.881390593047033,,,145855000000.0,,,25.860968965107592,25.860968965107592,8585000000.0,1115000000.0,,,,,,
2022-03-31,BABA,quarterly,Q4,2022,CNY,204052000000.0,204052000000.0,138945000000.0,138945000000.0,65107000000.0,48390000000.0,34615000000.0,10944000000.0,2831000000.0,16717000000.0,36277000000.0,16891000000.0,16891000000.0,,19386000000.0,-19560000000.0,2079000000.0,-18357000000.0,651000000.0,-8853000000.0,-8853000000.0,2675125000.0,-3.3093780664454933,-6.862109247231438,2675125000.0,-3.3093780664454933,-6.862109247231438,16717000000.0,11.110446837392827,13886000000.0,16717000000.0,31.907062905533884,8.192519553839217,-4.338599964714876,455085000000.0,189898000000.0,265187000000.0,82434000000.0,32813000000.0,49621000000.0,30087000000.0,30087000000.0,70929000000.0,638535000000.0,253451000000.0,347207000000.0,443253000000.0,443253000000.0,360314000000.0,341237000000.0,71656000000.0,19077000000.0,1057018000000.0,1695553000000.0,217878000000.0,107205000000.0,30514000000.0,80159000000.0,13835000000.0,8841000000.0,4994000000.0,152071000000.0,81730000000.0,383784000000.0,162762000000.0,132503000000.0,30259000000.0,66814000000.0,66186000000.0,628000000.0,229576000000.0,613360000000.0,410507000000.0,1000000.0,410506000000.0,563557000000.0,-23318000000.0,948479000000.0,1082193000000.0,1695553000000.0,21357323112.0,35253000000.0,-48554000000.0,-4.486630388479689,54.71071743965219,1.663787442936652,-35.497452990753125,,,,,93756000000.0,269581000000.0,70341000000.0,,76.27755712349891,6.249053782533527,6.249053782533527,170.11728423905424,210.66604364282043,276.9799542077473,1846318193351.941,176597000000.0,1701544193351.941,873869000000.0,20.208635390430373,0.10378631403755338,1.9946313320156577,1846318193351.941,1966731193351.941,636.0615647313456,853062000000.0,94779000000.0,94779000000.0,208101660314.41718,208101660314.41718,8.176504650568898,8.176504650568898,2831000000.0,-19008000000.0,,-19008000000.0,,,,-7040000000.0,,,-7040000000.0,,,,,,-7040000000.0,,,-87254000000.0,,,-10614000000.0,-10614000000.0,-913000000.0,-104908000000.0,,-7040000000.0,-7040000000.0,-2.631652726508107,13.136315945679902,0.7952106630520728,,,,-87254000000.0,,,,,,,,,,,,,,-2.631652726508107,,,133714000000.0,,,17.952755287056636,17.952755287056636,9504000000.0,2221000000.0,,,,,,
2022-06-30,BABA,quarterly,Q1,2023,CNY,205555000000.0,205555000000.0,129657000000.0,129657000000.0,75898000000.0,50955000000.0,34011000000.0,14193000000.0,2751000000.0,24943000000.0,-4234000000.0,-4125000000.0,1244000000.0,5369000000.0,-109000000.0,29177000000.0,5399000000.0,20298000000.0,25020000000.0,22659000000.0,22659000000.0,2662375000.0,8.510822104324147,7.624019907037889,2673000000.0,8.47699214365881,7.593714927048261,24943000000.0,10.420611647400504,22192000000.0,24943000000.0,36.923451144462554,12.134465228284402,11.023327090073217,463283000000.0,176732000000.0,286551000000.0,142494000000.0,,142494000000.0,,,39187000000.0,644964000000.0,,,446782000000.0,446782000000.0,616622000000.0,327264000000.0,56733000000.0,289358000000.0,1063404000000.0,1708368000000.0,283024000000.0,265563000000.0,17461000000.0,,13549000000.0,13549000000.0,,79011000000.0,79011000000.0,375584000000.0,138462000000.0,138462000000.0,,97992000000.0,66186000000.0,31806000000.0,236454000000.0,612038000000.0,405775000000.0,1000000.0,405774000000.0,567447000000.0,-9934000000.0,963240000000.0,1096330000000.0,1708368000000.0,21357323112.0,,-24721000000.0,-2.2548867585489774,55.68487239194152,1.7172297009457271,-172.77142162529128,,,,,,270531000000.0,,,77.20738062819851,9.368702755997933,9.368702755997933,174.0111742335321,213.13601577538853,288.8646415324663,2028136366682.3027,152011000000.0,1849954366682.3027,852549000000.0,17.830177502993962,0.0821701349707429,2.169075220321691,2036230248609.5293,2144599248609.5293,694.851163597278,852877000000.0,88875000000.0,88875000000.0,169821777153.23712,169821777153.23712,10.893504930248218,10.893504930248218,2751000000.0,-4722000000.0,,-4722000000.0,,,,33869000000.0,,,33869000000.0,,,,,,33869000000.0,,,-27607000000.0,,,-21022000000.0,-21022000000.0,3326000000.0,-14760000000.0,,33869000000.0,33869000000.0,12.721348420113621,14.3632137719651,1.4947261573767598,,,,-27607000000.0,,,,34882806491.41447,,,,,,,,,,12.721348420113621,,,133090000000.0,,,20.815239006270634,20.815239006270634,2361000000.0,,,,,,,
2022-09-30,BABA,quarterly,Q2,2023,CNY,207176000000.0,207176000000.0,131210000000.0,131210000000.0,75966000000.0,50829000000.0,32950000000.0,15150000000.0,2729000000.0,25137000000.0,40896000000.0,43840000000.0,43840000000.0,,-2944000000.0,-15759000000.0,2572000000.0,-22467000000.0,-18399000000.0,-20433000000.0,-20433000000.0,2645500000.0,-7.7236817236817235,-8.492534492534492,2645500000.0,-7.7236817236817235,-8.492534492534492,25137000000.0,11.520859054904621,22408000000.0,25137000000.0,36.66737459937445,12.133162142333088,-9.862628875931575,487110000000.0,206711000000.0,280399000000.0,150460000000.0,,150460000000.0,,,40139000000.0,677709000000.0,,,418161000000.0,418161000000.0,616674000000.0,325449000000.0,54431000000.0,291225000000.0,1034835000000.0,1712544000000.0,288621000000.0,271863000000.0,16758000000.0,,11602000000.0,11602000000.0,,82638000000.0,82638000000.0,382861000000.0,149838000000.0,149838000000.0,,97373000000.0,65819000000.0,31554000000.0,247211000000.0,630072000000.0,411046000000.0,1000000.0,411045000000.0,546322000000.0,5448000000.0,947937000000.0,1082472000000.0,1712544000000.0,21357323112.0,,-45271000000.0,-4.18218669859359,54.57614655088512,1.7701176144867197,-179.6045528574304,,,,,,271018000000.0,,,78.3126063126063,9.501795501795502,9.501795501795502,184.12776412776412,206.5103005103005,286.15498015498014,1505824699352.4514,161440000000.0,1314689699352.4514,842298000000.0,19.166613241394376,0.122797037262494,1.529842103223494,1505824699352.4514,1595088699352.4514,496.9532033084299,859363000000.0,99006000000.0,99006000000.0,259065323989.4663,259065323989.4663,5.074742073184241,5.074742073184241,2729000000.0,-4068000000.0,,-4068000000.0,,,,47112000000.0,,,47112000000.0,,,,,,47112000000.0,,,-8148000000.0,,,-11470000000.0,-11470000000.0,3437000000.0,27494000000.0,,47112000000.0,47112000000.0,17.808353808353807,9.874939954438634,-2.3056819850242256,,,,-8148000000.0,,,,,,,,,,,,,,17.808353808353807,,,134535000000.0,,,13.278889151692336,13.278889151692336,2034000000.0,14828000000.0,,,,,,
2022-12-31,BABA,quarterly,Q3,2023,CNY,247756000000.0,247756000000.0,150005000000.0,150005000000.0,97751000000.0,60006000000.0,40955000000.0,13521000000.0,5530000000.0,37745000000.0,-12714000000.0,-13966000000.0,1550000000.0,15516000000.0,1252000000.0,50459000000.0,3820000000.0,45746000000.0,48080000000.0,46913000000.0,46913000000.0,2600625000.0,18.039125210285988,17.590386926219658,2614000000.0,17.94682478959449,17.500382555470544,37745000000.0,12.092224873603158,32215000000.0,37745000000.0,39.45454398682575,15.234747089878752,18.93516201423982,519213000000.0,195249000000.0,323964000000.0,168975000000.0,,168975000000.0,,,40188000000.0,728376000000.0,,,436113000000.0,436113000000.0,607635000000.0,317073000000.0,48914000000.0,290562000000.0,1043748000000.0,1772124000000.0,312491000000.0,,18825000000.0,293666000000.0,11565000000.0,11565000000.0,,93779000000.0,93779000000.0,417835000000.0,148260000000.0,148260000000.0,,96246000000.0,64932000000.0,31314000000.0,244506000000.0,662341000000.0,414696000000.0,1000000.0,414695000000.0,585270000000.0,5064000000.0,975954000000.0,1109783000000.0,1772124000000.0,20700000000.0,,-35424000000.0,-3.191975368157559,54.47987733763284,1.7432144267474003,-93.55972532679056,,,,,,268159000000.0,,,95.2678683008892,14.51381879355924,14.51381879355924,199.64931506849314,225.0501321797645,304.81518865657296,1580905777724.1047,159825000000.0,1355346777724.1047,878925000000.0,18.18414540489803,0.11792185042737016,1.5677103956259981,1589036367400.4556,1687441367400.4556,521.1619428883844,864539000000.0,104542000000.0,104542000000.0,225566816355.85327,225566816355.85327,6.008626621683197,6.008626621683197,5530000000.0,-2334000000.0,,-2334000000.0,,,,87370000000.0,,,87370000000.0,,,,,,87370000000.0,,,-72943000000.0,,,-23808000000.0,-23808000000.0,-2032000000.0,-9381000000.0,,87370000000.0,87370000000.0,33.59577024753665,9.99361091546805,1.8623835610598343,,,,-72943000000.0,,,,88802657206.8412,,,,,,,,,,33.59577024753665,,,133829000000.0,,,12.964614965507689,12.964614965507689,1167000000.0,29026000000.0,,,,,,
